beta1,beta2,beta_v,beta_z_infinity
0.748427672956,0,-3.9748427673,0.401636304872
0.754716981132,0,-4.07547169811,0.399220838789
0.761006289308,0,-4.17610062893,0.39681026494
0.767295597484,0,-4.27672955975,0.394404690082
0.77358490566,0,-4.37735849057,0.392004220024
0.779874213836,0,-4.47798742138,0.389608959614
0.786163522013,0,-4.5786163522,0.387219012715
0.792452830189,0,-4.67924528302,0.384834482197
0.798742138365,0,-4.77987421384,0.382455469916
0.805031446541,0,-4.88050314465,0.380082076702
0.811320754717,0,-4.98113207547,0.377714402341
0.817610062893,0,-5.08176100629,0.375352545561
0.823899371069,0,-5.18238993711,0.37299660402
0.830188679245,0,-5.28301886792,0.37064667429
0.836477987421,0,-5.38364779874,0.368302851844
0.842767295597,0,-5.48427672956,0.365965231044
